"id";"itemTime";"trial.";"condition";"value";"access";"observation";"answer";"RT";"language";"comments";"engagement";"difficulty"
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";5;"low";86;8;6;"probably";4175;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";6;"none";108;10;8;"probably";3663;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";7;"high";20;2;0;"possibly";4945;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";8;"low";80;8;0;"probablyNot";3468;"English";NA;5;1
"64b9a5355070e8590fa59e0e5594d7d84361ca838ecd872f0b7239000ee681c9";"1,4878E+12";9;"none";103;10;3;"possibly";4166;"English";NA;5;1
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";1;"low";80;8;0;"certainlyNot";18453;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";2;"high";22;2;2;"possibly";16087;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";3;"low";84;8;4;"probably";13597;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";4;"none";105;10;5;"possibly";11599;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";5;"high";41;4;1;"probablyNot";7741;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";6;"none";103;10;3;"certainlyNot";8457;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";7;"none";108;10;8;"certainly";3283;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";8;"high";20;2;0;"possibly";6708;"English";NA;9;2
"b7da1b51e876fadf8af744b72454a0c1513ddd624ca2958e58f1d9a188c88416";"1,48788E+12";9;"low";86;8;6;"probably";7662;"English";NA;9;2
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";1;"high";43;4;3;"possibly";12766;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";2;"none";107;10;7;"probably";8557;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";3;"low";82;8;2;"probablyNot";12269;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";4;"high";41;4;1;"certainly";10954;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";5;"none";105;10;5;"possibly";7370;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";6;"low";80;8;0;"certainlyNot";7062;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";7;"low";88;8;8;"probably";6081;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";8;"none";102;10;2;"probably";5460;"english";NA;8;5
"1a28d490a67c9c3c5f06e5f51ff8724551abf7d389fbafb848d9bb7f114c9cdb";"1,48781E+12";9;"high";42;4;2;"possibly";4102;"english";NA;8;5
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";1;"high";43;4;3;"probably";15326;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";2;"none";107;10;7;"probably";4185;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";3;"none";102;10;2;"probablyNot";5921;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";4;"none";105;10;5;"possibly";10139;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";5;"high";20;2;0;"possibly";9597;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";6;"low";86;8;6;"probably";11446;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";7;"low";80;8;0;"probablyNot";8596;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";8;"low";88;8;8;"probably";4828;"Ukrainian";NA;8;3
"5d22ae5f900e44bf210200dfe9bc9dc2fe75c5a34d052c0ba1431e99ba1947c5";"1,48782E+12";9;"high";42;4;2;"possibly";4743;"Ukrainian";NA;8;3
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";1;"none";107;10;7;"probably";33271;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";2;"none";105;10;5;"probably";14220;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";3;"high";43;4;3;"probably";12470;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";4;"low";84;8;4;"possibly";8746;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";5;"high";42;4;2;"possibly";8402;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";6;"none";102;10;2;"probablyNot";6519;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";7;"high";41;4;1;"probablyNot";8923;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";8;"low";80;8;0;"certainlyNot";10871;"english";NA;10;8
"7b5201aee2fa1898ecae22b93d87f7d36581cd45608651ca7bba07ee36ee0188";"1,4878E+12";9;"low";82;8;2;"probablyNot";6970;"english";NA;10;8
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";1;"low";88;8;8;"probably";17769;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";2;"none";108;10;8;"probably";13090;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";3;"low";80;8;0;"probablyNot";5967;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";4;"none";105;10;5;"possibly";8376;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";5;"low";82;8;2;"probablyNot";8846;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";6;"high";43;4;3;"possibly";16857;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";7;"none";103;10;3;"probablyNot";8335;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";8;"high";22;2;2;"possibly";8572;"English";NA;10;0
"c4bd15d275af63054757c055394c73e1d37e4e283166188baf909b139bf00fb8";"1,4878E+12";9;"high";41;4;1;"possibly";5120;"English";NA;10;0
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";1;"none";105;10;5;"certainly";16920;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";2;"low";88;8;8;"certainly";7180;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";3;"high";41;4;1;"certainlyNot";4522;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";4;"low";82;8;2;"possibly";4760;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";5;"high";20;2;0;"probablyNot";4546;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";6;"none";103;10;3;"probably";4301;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";7;"none";102;10;2;"probablyNot";2959;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";8;"high";42;4;2;"probablyNot";2664;"english";NA;3;2
"aaa5dd020158806802f414e4f8368adf6b0cdfbe06284bf1d09f65ca48c546ab";"1,48788E+12";9;"low";86;8;6;"probably";3093;"english";NA;3;2
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";1;"none";103;10;3;"probablyNot";17515;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";2;"high";42;4;2;"possibly";17488;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";3;"none";105;10;5;"possibly";17122;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";4;"low";84;8;4;"possibly";16610;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";5;"low";82;8;2;"probablyNot";8960;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";6;"low";80;8;0;"probablyNot";13189;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";7;"high";20;2;0;"possibly";5833;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";8;"none";108;10;8;"probably";10600;"english";NA;7;1
"08c9005a30aea576f73893c22584fa019272200767c1b2d00586b7a581cd30a9";"1,4878E+12";9;"high";43;4;3;"possibly";5687;"english";NA;7;1
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";1;"low";88;8;8;"certainly";14413;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";2;"low";80;8;0;"certainlyNot";15486;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";3;"high";42;4;2;"possibly";11169;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";4;"none";105;10;5;"possibly";12209;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";5;"none";102;10;2;"probablyNot";20322;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";6;"none";103;10;3;"probablyNot";15678;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";7;"high";22;2;2;"possibly";12864;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";8;"high";41;4;1;"possibly";13857;"english";NA;5;0
"4d6befbd512c6fbad58afe1d88e768c478dda2d76cefb74205ec187b59105362";"1,4878E+12";9;"low";82;8;2;"probablyNot";8324;"english";NA;5;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";1;"none";107;10;7;"probably";5199;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";2;"high";20;2;0;"possibly";7434;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";3;"none";102;10;2;"probablyNot";4570;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";4;"low";88;8;8;"certainly";3503;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";5;"high";22;2;2;"possibly";3816;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";6;"none";103;10;3;"possibly";4616;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";7;"low";84;8;4;"possibly";3631;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";8;"high";42;4;2;"possibly";2552;"English";NA;9;0
"994c1194d4fcc93a3cafe6b834a1ccfa8ba12598de4de66d57b661a52699d007";"1,4878E+12";9;"low";80;8;0;"certainlyNot";5732;"English";NA;9;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";1;"low";88;8;8;"probably";10068;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";2;"high";41;4;1;"probablyNot";12670;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";3;"none";108;10;8;"probably";4814;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";4;"none";102;10;2;"probablyNot";8573;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";5;"high";43;4;3;"possibly";3822;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";6;"low";80;8;0;"certainlyNot";3470;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";7;"low";82;8;2;"probablyNot";2900;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";8;"none";107;10;7;"probably";2533;"english";NA;5;0
"ad22990d4f8d5ac57f674562e38f6ce4586a4f28d3861ebaeecfcd2db122b428";"1,48782E+12";9;"high";42;4;2;"possibly";3559;"english";NA;5;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";1;"high";43;4;3;"probably";10387;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";2;"high";22;2;2;"probably";3376;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";3;"none";103;10;3;"probablyNot";5753;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";4;"none";102;10;2;"probablyNot";5652;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";5;"high";20;2;0;"probablyNot";6229;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";6;"low";82;8;2;"probablyNot";6919;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";7;"low";84;8;4;"possibly";5236;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";8;"low";86;8;6;"possibly";3604;"Russian";NA;8;0
"17c1004d0af89f9315f5dbd86398ab039ca97796571c85ebe8633c602d397c10";"1,48783E+12";9;"none";108;10;8;"probably";3027;"Russian";NA;8;0
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";1;"high";22;2;2;"possibly";17102;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";2;"high";43;4;3;"possibly";12864;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";3;"low";84;8;4;"possibly";10885;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";4;"none";107;10;7;"probably";13267;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";5;"high";42;4;2;"possibly";6048;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";6;"low";82;8;2;"probablyNot";11469;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";7;"none";102;10;2;"probablyNot";8116;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";8;"none";103;10;3;"probablyNot";12717;"English";"None.";9;2
"50212d2dfc40704e4598f401e43ef71f17859bbf059e75d37f445d93954f4ef5";"1,4878E+12";9;"low";88;8;8;"probably";8931;"English";"None.";9;2
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";1;"high";22;2;2;"probablyNot";11225;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";2;"low";80;8;0;"certainly";24829;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";3;"high";20;2;0;"probablyNot";3017;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";4;"low";88;8;8;"probably";2631;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";5;"high";42;4;2;"possibly";3074;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";6;"none";105;10;5;"possibly";5422;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";7;"none";103;10;3;"probablyNot";60320;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";8;"none";108;10;8;"probably";2639;"english";"it was original";9;1
"f6ed49aeae7f69ed8d50e192d2d1525b04c9c5579bb2d61e2076eeb52dfae69d";"1,48782E+12";9;"low";86;8;6;"probably";2423;"english";"it was original";9;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";1;"low";86;8;6;"probably";18021;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";2;"high";42;4;2;"possibly";9318;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";3;"none";102;10;2;"probablyNot";9063;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";4;"high";20;2;0;"possibly";6852;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";5;"high";43;4;3;"possibly";10191;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";6;"low";88;8;8;"probably";7204;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";7;"low";82;8;2;"probablyNot";16946;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";8;"none";105;10;5;"possibly";27125;"English";"Fun thank you.";8;1
"7f3c60402af35ea49c70c6d18ffceb0df2d6aa6f0a232a0ded08794b94fa3c80";"1,48789E+12";9;"none";107;10;7;"probably";25017;"English";"Fun thank you.";8;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";1;"none";103;10;3;"possibly";13414;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";2;"low";86;8;6;"probably";6909;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";3;"none";102;10;2;"possibly";5071;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";4;"low";82;8;2;"probablyNot";15048;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";5;"none";105;10;5;"possibly";6038;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";6;"high";20;2;0;"certainlyNot";4556;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";7;"high";43;4;3;"possibly";5386;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";8;"high";42;4;2;"probablyNot";3823;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
"e13e01f3ca9417f874ce86348fb5cce0521192579ccb987711c56de04cd78d4f";"1,48781E+12";9;"low";84;8;4;"possibly";4171;"English";"Thank you for this opportunity to participate in your survey. Good luck with your research. ";10;1
